Data e Hora,Temperatura (°C)
2024-08-06 00:00:00,31.451926968788676
2024-08-06 01:00:00,30.845841131953602
2024-08-06 02:00:00,30.94386898747427
2024-08-06 03:00:00,31.65331152316682
2024-08-06 04:00:00,31.71370878457186
2024-08-06 05:00:00,32.00187633255925
2024-08-06 06:00:00,32.500875634233495
2024-08-06 07:00:00,31.986729900970545
2024-08-06 08:00:00,32.41083153120308
2024-08-06 09:00:00,31.92260050786497
2024-08-06 10:00:00,31.471680340990833
2024-08-06 11:00:00,30.946948903186673
2024-08-06 12:00:00,30.49267042336941
2024-08-06 13:00:00,29.792694137887683
2024-08-06 14:00:00,28.158828747002676
2024-08-06 15:00:00,28.604703924502303
2024-08-06 16:00:00,28.770860591949607
2024-08-06 17:00:00,28.165633319203096
2024-08-06 18:00:00,27.610884477293425
2024-08-06 19:00:00,28.156580410947853
2024-08-06 20:00:00,27.776566598168724
2024-08-06 21:00:00,28.38532179295569
2024-08-06 22:00:00,29.381575368396287
2024-08-06 23:00:00,29.902278695517314
2024-08-07 00:00:00,30.234271580340287
2024-08-07 01:00:00,30.286460084207373
2024-08-07 02:00:00,30.662554350858784
2024-08-07 03:00:00,30.411416439276515
2024-08-07 04:00:00,31.140795167123283
2024-08-07 05:00:00,31.22364738480693
2024-08-07 06:00:00,32.53108551401738
2024-08-07 07:00:00,32.05540838002403
2024-08-07 08:00:00,32.03560566124629
2024-08-07 09:00:00,32.25034118283942
2024-08-07 10:00:00,31.551312476189693
2024-08-07 11:00:00,31.23437462421075
2024-08-07 12:00:00,30.732049897711146
2024-08-07 13:00:00,29.732583809022795
2024-08-07 14:00:00,29.492955021042818
2024-08-07 15:00:00,28.918104654215952
2024-08-07 16:00:00,27.94997131418218
2024-08-07 17:00:00,28.229151050300725
2024-08-07 18:00:00,27.189176761908605
2024-08-07 19:00:00,28.04353000679674
2024-08-07 20:00:00,27.966610155325725
2024-08-07 21:00:00,29.169982245462435
2024-08-07 22:00:00,29.725084861989167
2024-08-07 23:00:00,29.249691714210247
2024-08-08 00:00:00,30.495405714174325
2024-08-08 01:00:00,30.774612853515322
2024-08-08 02:00:00,32.04915330287232
2024-08-08 03:00:00,31.467625496347168
2024-08-08 04:00:00,31.595582716988662
2024-08-08 05:00:00,31.008046805283435
2024-08-08 06:00:00,32.68236513439508
2024-08-08 07:00:00,32.04597560384053
2024-08-08 08:00:00,31.058578257381043
2024-08-08 09:00:00,30.998803129824346
2024-08-08 10:00:00,30.443948667009586
2024-08-08 11:00:00,30.474991417430513
2024-08-08 12:00:00,29.823569652509544
2024-08-08 13:00:00,28.698774268809792
2024-08-08 14:00:00,28.878197137181065
2024-08-08 15:00:00,28.42741514863174
2024-08-08 16:00:00,29.080209587606674
2024-08-08 17:00:00,27.769772616247327
2024-08-08 18:00:00,27.654039478744725
2024-08-08 19:00:00,28.374313961007203
2024-08-08 20:00:00,27.979726272560494
2024-08-08 21:00:00,29.1969554440869
2024-08-08 22:00:00,29.944876283079175
2024-08-08 23:00:00,29.85919768224742
2024-08-09 00:00:00,30.43033441034471
2024-08-09 01:00:00,30.206084567058188
2024-08-09 02:00:00,30.959189027177
2024-08-09 03:00:00,31.401841621528103
2024-08-09 04:00:00,32.43940533963895
2024-08-09 05:00:00,31.58513338367657
2024-08-09 06:00:00,31.84866683235693
2024-08-09 07:00:00,32.28553054975697
2024-08-09 08:00:00,30.888376044872484
2024-08-09 09:00:00,31.23250996261505
2024-08-09 10:00:00,31.11301765861481
2024-08-09 11:00:00,31.014992363853576
2024-08-09 12:00:00,30.40689202609208
2024-08-09 13:00:00,30.164872747126406
2024-08-09 14:00:00,29.867024213203834
2024-08-09 15:00:00,28.41899076988841
2024-08-09 16:00:00,28.27177008943268
2024-08-09 17:00:00,28.702518305283828
2024-08-09 18:00:00,27.839778590007114
2024-08-09 19:00:00,27.81487502488018
2024-08-09 20:00:00,28.728729616173876
2024-08-09 21:00:00,29.14171893211547
2024-08-09 22:00:00,28.75971902851528
2024-08-09 23:00:00,30.125629962171043
2024-08-10 00:00:00,30.071722550809802
2024-08-10 01:00:00,30.755821947813097
2024-08-10 02:00:00,31.024898657495335
2024-08-10 03:00:00,31.370013466543714
2024-08-10 04:00:00,32.20670320586314
2024-08-10 05:00:00,32.74897154624015
2024-08-10 06:00:00,32.24994639543449
2024-08-10 07:00:00,32.64903039242728
2024-08-10 08:00:00,32.33224151168285
2024-08-10 09:00:00,31.462368938366847
2024-08-10 10:00:00,31.19964812367004
2024-08-10 11:00:00,30.724905405582266
2024-08-10 12:00:00,29.872358929658397
2024-08-10 13:00:00,29.57523995770905
2024-08-10 14:00:00,28.90404826575574
2024-08-10 15:00:00,28.90622962454866
2024-08-10 16:00:00,27.907007492196225
2024-08-10 17:00:00,28.351754793249118
2024-08-10 18:00:00,28.476466941770624
2024-08-10 19:00:00,27.797086426922142
2024-08-10 20:00:00,28.065579172596344
2024-08-10 21:00:00,29.232135619078484
2024-08-10 22:00:00,29.133461671705458
2024-08-10 23:00:00,29.853646471764442
2024-08-11 00:00:00,30.440811971485587
2024-08-11 01:00:00,30.87034466999726
2024-08-11 02:00:00,31.033326842017807
2024-08-11 03:00:00,31.55798550659312
2024-08-11 04:00:00,30.58887475614637
2024-08-11 05:00:00,32.431529802685475
2024-08-11 06:00:00,32.455463171442204
2024-08-11 07:00:00,32.30348847723878
2024-08-11 08:00:00,30.95424363402532
2024-08-11 09:00:00,32.21389867305967
2024-08-11 10:00:00,31.43684585142935
2024-08-11 11:00:00,30.949147561967077
2024-08-11 12:00:00,30.63874125300282
2024-08-11 13:00:00,29.08340158380734
2024-08-11 14:00:00,28.99331833287904
2024-08-11 15:00:00,29.759364880762984
2024-08-11 16:00:00,28.47640890593407
2024-08-11 17:00:00,27.796848551253444
2024-08-11 18:00:00,28.296072494410918
2024-08-11 19:00:00,29.35132331035786
2024-08-11 20:00:00,28.458069594369743
2024-08-11 21:00:00,28.508772460909054
2024-08-11 22:00:00,29.197782459998166
2024-08-11 23:00:00,30.698092343248156
2024-08-12 00:00:00,30.30344782090906
2024-08-12 01:00:00,30.879552493697354
2024-08-12 02:00:00,31.575676313519597
2024-08-12 03:00:00,31.532611959813902
2024-08-12 04:00:00,32.49809930902142
2024-08-12 05:00:00,31.48823898904566
2024-08-12 06:00:00,32.52853358622436
2024-08-12 07:00:00,31.811403461072363
2024-08-12 08:00:00,32.73736074902953
2024-08-12 09:00:00,31.152287274712723
2024-08-12 10:00:00,31.56088729043708
2024-08-12 11:00:00,30.71128415054504
2024-08-12 12:00:00,30.247729573106902
2024-08-12 13:00:00,29.184084399080223
2024-08-12 14:00:00,29.0012378812058
2024-08-12 15:00:00,28.19627181417945
2024-08-12 16:00:00,27.733574289623245
2024-08-12 17:00:00,27.492395268504133
2024-08-12 18:00:00,28.25139878809377
2024-08-12 19:00:00,27.636999211701443
2024-08-12 20:00:00,28.581192808208502
2024-08-12 21:00:00,28.52407009487625
2024-08-12 22:00:00,28.818170004857503
2024-08-12 23:00:00,29.318908290711807
2024-08-13 00:00:00,30.692185061052733
2024-08-13 01:00:00,30.37545757218399
2024-08-13 02:00:00,31.70695333908728
2024-08-13 03:00:00,31.269169060151945
2024-08-13 04:00:00,30.75274787380569
2024-08-13 05:00:00,32.44179175418126
2024-08-13 06:00:00,32.5067683618661
2024-08-13 07:00:00,32.77812953444743
2024-08-13 08:00:00,31.705102952356448
2024-08-13 09:00:00,31.482655875023514
2024-08-13 10:00:00,29.95056334995473
2024-08-13 11:00:00,30.194200024615363
2024-08-13 12:00:00,30.224104859371323
2024-08-13 13:00:00,29.304920811794492
2024-08-13 14:00:00,29.346115453121172
2024-08-13 15:00:00,28.229556496129057
2024-08-13 16:00:00,28.502359101122067
2024-08-13 17:00:00,28.596142124282135
2024-08-13 18:00:00,28.240142347476393
2024-08-13 19:00:00,28.606270415466128
2024-08-13 20:00:00,28.576925588882492
2024-08-13 21:00:00,28.383264919455787
2024-08-13 22:00:00,29.54648250059904
2024-08-13 23:00:00,29.7948177286845
2024-08-14 00:00:00,29.839037362091684
2024-08-14 01:00:00,31.1662514675959
2024-08-14 02:00:00,31.647217404920543
2024-08-14 03:00:00,31.80013391915197
2024-08-14 04:00:00,31.356321580361303
2024-08-14 05:00:00,31.472326372204005
2024-08-14 06:00:00,31.687986676473507
2024-08-14 07:00:00,33.44084743180423
2024-08-14 08:00:00,31.596188687974976
2024-08-14 09:00:00,31.181546322515047
2024-08-14 10:00:00,30.96788420613313
2024-08-14 11:00:00,29.930691058422664
2024-08-14 12:00:00,30.72930226404619
2024-08-14 13:00:00,28.753910575154414
2024-08-14 14:00:00,29.27440277197594
2024-08-14 15:00:00,29.61294267130938
2024-08-14 16:00:00,28.38684486930644
2024-08-14 17:00:00,27.762210097720715
2024-08-14 18:00:00,27.977647083638715
2024-08-14 19:00:00,29.159509263474817
2024-08-14 20:00:00,28.383585678789846
2024-08-14 21:00:00,29.047962580524636
2024-08-14 22:00:00,29.531794690970404
2024-08-14 23:00:00,31.01304607572158
2024-08-15 00:00:00,30.851361180838232
2024-08-15 01:00:00,32.383698452058525
2024-08-15 02:00:00,31.935791789054708
2024-08-15 03:00:00,31.62276931736689
2024-08-15 04:00:00,32.108658762774326
2024-08-15 05:00:00,32.248624063401685
2024-08-15 06:00:00,31.408132990314428
2024-08-15 07:00:00,31.929962304072422
2024-08-15 08:00:00,31.78538516139195
2024-08-15 09:00:00,31.61443200863487
2024-08-15 10:00:00,31.23465198163331
2024-08-15 11:00:00,31.085520452113684
2024-08-15 12:00:00,29.66908279503637
2024-08-15 13:00:00,29.850013879823372
2024-08-15 14:00:00,29.543817817586767
2024-08-15 15:00:00,28.893288545000686
2024-08-15 16:00:00,28.059434602447197
2024-08-15 17:00:00,28.087673385070904
2024-08-15 18:00:00,28.249178514105672
2024-08-15 19:00:00,27.96489103066125
2024-08-15 20:00:00,27.707332599862593
2024-08-15 21:00:00,28.222223846743656
2024-08-15 22:00:00,28.98071214968938
2024-08-15 23:00:00,29.923712314055816
2024-08-16 00:00:00,30.316402670596318
2024-08-16 01:00:00,30.593955295769124
2024-08-16 02:00:00,31.316118122305358
2024-08-16 03:00:00,31.26136398719764
2024-08-16 04:00:00,32.18273682453399
2024-08-16 05:00:00,32.32944970947919
2024-08-16 06:00:00,32.23134290515183
2024-08-16 07:00:00,32.001020993950696
2024-08-16 08:00:00,31.85472467400362
2024-08-16 09:00:00,31.261441839353633
2024-08-16 10:00:00,31.239968349572916
2024-08-16 11:00:00,31.00341079214904
2024-08-16 12:00:00,30.51917501142045
2024-08-16 13:00:00,30.00949617728901
2024-08-16 14:00:00,28.498111220731737
2024-08-16 15:00:00,28.485774770405154
2024-08-16 16:00:00,27.97643369879208
2024-08-16 17:00:00,28.69316319198183
2024-08-16 18:00:00,27.71685967083287
2024-08-16 19:00:00,27.836469316991145
2024-08-16 20:00:00,29.155076568428317
2024-08-16 21:00:00,29.363151383358186
2024-08-16 22:00:00,28.94786451050851
2024-08-16 23:00:00,31.30879343924865
2024-08-17 00:00:00,30.546101219222834
2024-08-17 01:00:00,30.568185088229253
2024-08-17 02:00:00,30.792250959924893
2024-08-17 03:00:00,30.41940883979622
2024-08-17 04:00:00,32.13121532640155
2024-08-17 05:00:00,31.859701276321218
2024-08-17 06:00:00,32.058492312219876
2024-08-17 07:00:00,32.116724063189906
2024-08-17 08:00:00,32.40624146846532
2024-08-17 09:00:00,30.786460308279327
2024-08-17 10:00:00,30.947018398143314
2024-08-17 11:00:00,31.017635210487757
2024-08-17 12:00:00,30.17404999836139
2024-08-17 13:00:00,29.40561679278348
2024-08-17 14:00:00,28.234936020318337
2024-08-17 15:00:00,29.08013713116727
2024-08-17 16:00:00,28.259258142370097
2024-08-17 17:00:00,28.568201602558155
2024-08-17 18:00:00,26.89513340117038
2024-08-17 19:00:00,28.48385904191232
2024-08-17 20:00:00,28.34988930381991
2024-08-17 21:00:00,28.8633186450527
2024-08-17 22:00:00,29.036917695672393
2024-08-17 23:00:00,29.640863231934837
2024-08-18 00:00:00,30.410515625608163
2024-08-18 01:00:00,30.85632529795002
2024-08-18 02:00:00,31.519962304605894
2024-08-18 03:00:00,31.218180245097813
2024-08-18 04:00:00,31.880678232017186
2024-08-18 05:00:00,32.894156852354314
2024-08-18 06:00:00,32.73441603126722
2024-08-18 07:00:00,32.34930263025053
2024-08-18 08:00:00,32.331368002599525
2024-08-18 09:00:00,32.4005021579178
2024-08-18 10:00:00,30.725193570587642
2024-08-18 11:00:00,29.330790538200965
2024-08-18 12:00:00,30.16173682545668
2024-08-18 13:00:00,30.42727710249004
2024-08-18 14:00:00,29.625876503690616
2024-08-18 15:00:00,29.08845712638746
2024-08-18 16:00:00,28.563598020396178
2024-08-18 17:00:00,28.57139307881502
2024-08-18 18:00:00,28.54136348183388
2024-08-18 19:00:00,27.87625452681305
2024-08-18 20:00:00,28.717319889139127
2024-08-18 21:00:00,29.598615100064876
2024-08-18 22:00:00,29.570583878653615
2024-08-18 23:00:00,29.659575604579313
2024-08-19 00:00:00,31.024303652869246
2024-08-19 01:00:00,31.62957786358213
2024-08-19 02:00:00,30.523668249245873
2024-08-19 03:00:00,31.57957008683636
2024-08-19 04:00:00,31.763182984471328
2024-08-19 05:00:00,32.44971125716995
2024-08-19 06:00:00,33.1978472263954
2024-08-19 07:00:00,32.19760795107177
2024-08-19 08:00:00,31.81203158281423
2024-08-19 09:00:00,31.45740654272631
2024-08-19 10:00:00,30.73147202083057
2024-08-19 11:00:00,30.973343699512867
2024-08-19 12:00:00,29.76401613123612
2024-08-19 13:00:00,30.086237938909786
2024-08-19 14:00:00,28.803601199955093
2024-08-19 15:00:00,28.547234539814085
2024-08-19 16:00:00,28.34663157036927
2024-08-19 17:00:00,28.929810106495783
2024-08-19 18:00:00,28.633122723032297
2024-08-19 19:00:00,29.18354347529858
2024-08-19 20:00:00,28.66181184511451
2024-08-19 21:00:00,28.702478231251234
2024-08-19 22:00:00,28.943103277301677
2024-08-19 23:00:00,29.648953898360116
2024-08-20 00:00:00,29.929857050916443
2024-08-20 01:00:00,31.603527180471655
2024-08-20 02:00:00,30.647771559433586
2024-08-20 03:00:00,32.3748430798891
2024-08-20 04:00:00,32.11129787786766
2024-08-20 05:00:00,32.56986815658567
2024-08-20 06:00:00,31.729517911456234
2024-08-20 07:00:00,32.57314714352462
2024-08-20 08:00:00,32.30278032024388
2024-08-20 09:00:00,32.35986668677113
2024-08-20 10:00:00,30.72103063576428
2024-08-20 11:00:00,30.287469393321466
2024-08-20 12:00:00,31.32070814128763
2024-08-20 13:00:00,29.07697473688291
2024-08-20 14:00:00,29.26229105441203
2024-08-20 15:00:00,28.20950420164558
2024-08-20 16:00:00,28.62631245833293
2024-08-20 17:00:00,28.9445419486658
2024-08-20 18:00:00,28.18451461410911
2024-08-20 19:00:00,27.692354309809048
2024-08-20 20:00:00,28.105712312663186
2024-08-20 21:00:00,28.508128190602147
2024-08-20 22:00:00,28.5133863306309
2024-08-20 23:00:00,29.740070779831925
2024-08-21 00:00:00,29.646629983053657
2024-08-21 01:00:00,31.38567810047045
2024-08-21 02:00:00,30.60541483156259
2024-08-21 03:00:00,31.14215158819747
2024-08-21 04:00:00,32.46961012147789
2024-08-21 05:00:00,32.179312090493646
2024-08-21 06:00:00,32.33227078258946
2024-08-21 07:00:00,33.058859140484806
2024-08-21 08:00:00,32.05074244666938
2024-08-21 09:00:00,32.011874120578035
2024-08-21 10:00:00,31.706988446659725
2024-08-21 11:00:00,30.78421341801569
2024-08-21 12:00:00,30.574306444000438
2024-08-21 13:00:00,30.015414412123206
2024-08-21 14:00:00,29.522401023525457
2024-08-21 15:00:00,29.178565790391218
2024-08-21 16:00:00,29.157462363953023
2024-08-21 17:00:00,27.90586012251394
2024-08-21 18:00:00,28.483432429754732
2024-08-21 19:00:00,27.733039898738067
2024-08-21 20:00:00,28.13306662408027
2024-08-21 21:00:00,28.505138420182732
2024-08-21 22:00:00,29.754875733631884
2024-08-21 23:00:00,29.843159209713363
2024-08-22 00:00:00,30.271823857554384
2024-08-22 01:00:00,30.50641301500126
2024-08-22 02:00:00,30.936940882299925
2024-08-22 03:00:00,31.328026916207513
2024-08-22 04:00:00,32.2366654271183
2024-08-22 05:00:00,32.06219746040923
2024-08-22 06:00:00,32.23199156343525
2024-08-22 07:00:00,31.891551486212954
2024-08-22 08:00:00,31.462241446633257
2024-08-22 09:00:00,32.32197332420566
2024-08-22 10:00:00,30.688558818467172
2024-08-22 11:00:00,30.544404426512695
2024-08-22 12:00:00,30.378120197117557
2024-08-22 13:00:00,30.443547215924593
2024-08-22 14:00:00,28.667697551445507
2024-08-22 15:00:00,28.603572920523995
2024-08-22 16:00:00,28.61656576873296
2024-08-22 17:00:00,29.14808235346303
2024-08-22 18:00:00,28.90068695271761
2024-08-22 19:00:00,28.624399334970207
2024-08-22 20:00:00,28.83485480010652
2024-08-22 21:00:00,28.34561656601628
2024-08-22 22:00:00,30.032724791387363
2024-08-22 23:00:00,29.32777994157216
2024-08-23 00:00:00,31.03361055721487
2024-08-23 01:00:00,31.34802928243255
2024-08-23 02:00:00,31.197612230383662
2024-08-23 03:00:00,31.491947593354112
2024-08-23 04:00:00,32.19845779782867
2024-08-23 05:00:00,31.854958656947172
2024-08-23 06:00:00,32.36528631031452
2024-08-23 07:00:00,31.769636118358132
2024-08-23 08:00:00,31.99988242918833
2024-08-23 09:00:00,31.859307650618046
2024-08-23 10:00:00,31.076422606207903
2024-08-23 11:00:00,30.92884753538116
2024-08-23 12:00:00,30.670985200126065
2024-08-23 13:00:00,30.400904793104523
2024-08-23 14:00:00,29.555442054730758
2024-08-23 15:00:00,29.061187275527196
2024-08-23 16:00:00,28.227014110968344
2024-08-23 17:00:00,29.101950442526643
2024-08-23 18:00:00,28.09348798320853
2024-08-23 19:00:00,27.710264468974295
2024-08-23 20:00:00,28.719934976345403
2024-08-23 21:00:00,28.59147469702691
2024-08-23 22:00:00,28.027283223207675
2024-08-23 23:00:00,30.101346188493373
2024-08-24 00:00:00,30.018268524223544
2024-08-24 01:00:00,30.335616835339433
2024-08-24 02:00:00,31.452383780063133
2024-08-24 03:00:00,30.736238037015966
2024-08-24 04:00:00,31.99513241842921
2024-08-24 05:00:00,32.198704450495
2024-08-24 06:00:00,33.29760180498718
2024-08-24 07:00:00,31.409696775739448
2024-08-24 08:00:00,31.889621757030753
2024-08-24 09:00:00,31.666787176048473
2024-08-24 10:00:00,32.21904814606347
2024-08-24 11:00:00,31.02754855424823
2024-08-24 12:00:00,29.81430100422514
2024-08-24 13:00:00,30.854212613137562
2024-08-24 14:00:00,29.78972195014219
2024-08-24 15:00:00,29.35517514104433
2024-08-24 16:00:00,28.895476849974354
2024-08-24 17:00:00,28.162263905996245
2024-08-24 18:00:00,28.845327205890346
2024-08-24 19:00:00,27.865395156219567
2024-08-24 20:00:00,28.77684323385113
2024-08-24 21:00:00,29.814896887428297
2024-08-24 22:00:00,29.854319400332415
2024-08-24 23:00:00,29.81974753900076
2024-08-25 00:00:00,30.519976147319806
2024-08-25 01:00:00,30.366801932584103
2024-08-25 02:00:00,30.1430252324883
2024-08-25 03:00:00,31.03611829955032
2024-08-25 04:00:00,32.49785199464548
2024-08-25 05:00:00,31.817447289640384
2024-08-25 06:00:00,31.614312712296634
2024-08-25 07:00:00,32.250610391678826
2024-08-25 08:00:00,32.54122860217134
2024-08-25 09:00:00,32.32209768169665
2024-08-25 10:00:00,31.96745585946746
2024-08-25 11:00:00,30.61991727978651
2024-08-25 12:00:00,30.28029547048242
2024-08-25 13:00:00,29.92290429308451
2024-08-25 14:00:00,29.155724862195612
2024-08-25 15:00:00,28.89542698470848
2024-08-25 16:00:00,28.839658699200395
2024-08-25 17:00:00,27.93742067786438
2024-08-25 18:00:00,29.07476551641338
2024-08-25 19:00:00,27.634727956808163
2024-08-25 20:00:00,29.63522456485659
2024-08-25 21:00:00,29.01086853555577
2024-08-25 22:00:00,29.12809865336523
2024-08-25 23:00:00,30.036097215531004
2024-08-26 00:00:00,30.457078351592468
2024-08-26 01:00:00,31.981215222731223
2024-08-26 02:00:00,31.675935931806976
2024-08-26 03:00:00,31.354542078667794
2024-08-26 04:00:00,32.02289214749043
2024-08-26 05:00:00,33.238636206027124
2024-08-26 06:00:00,32.411538135795006
2024-08-26 07:00:00,31.820476292929733
2024-08-26 08:00:00,32.34000255624838
2024-08-26 09:00:00,31.09879787144084
2024-08-26 10:00:00,30.700536194643647
2024-08-26 11:00:00,30.684286848608913
2024-08-26 12:00:00,30.015092752140074
2024-08-26 13:00:00,30.094301549945136
2024-08-26 14:00:00,28.4473649347394
2024-08-26 15:00:00,28.57400726161369
2024-08-26 16:00:00,28.852575691250195
2024-08-26 17:00:00,27.487271538569715
2024-08-26 18:00:00,27.827795896820977
2024-08-26 19:00:00,28.84432307281235
2024-08-26 20:00:00,28.82005186973807
2024-08-26 21:00:00,29.163040816089794
2024-08-26 22:00:00,28.990716771151273
2024-08-26 23:00:00,29.815691169962136
2024-08-27 00:00:00,30.232251553641003
2024-08-27 01:00:00,30.812638560545885
2024-08-27 02:00:00,31.17488673781694
2024-08-27 03:00:00,31.26804684302
2024-08-27 04:00:00,31.73428066107953
2024-08-27 05:00:00,32.03619973662752
2024-08-27 06:00:00,32.902573224571825
2024-08-27 07:00:00,31.950327226889044
2024-08-27 08:00:00,31.859604583605748
2024-08-27 09:00:00,31.649533473726322
2024-08-27 10:00:00,31.51759993526279
2024-08-27 11:00:00,30.20573943330145
2024-08-27 12:00:00,30.420191721943745
2024-08-27 13:00:00,30.16958251658422
2024-08-27 14:00:00,28.324212321082967
2024-08-27 15:00:00,29.595581848952122
2024-08-27 16:00:00,28.663838702640597
2024-08-27 17:00:00,28.882182422046363
2024-08-27 18:00:00,27.66593777971452
2024-08-27 19:00:00,28.21934060360648
2024-08-27 20:00:00,29.155512648764198
2024-08-27 21:00:00,29.790252763737715
2024-08-27 22:00:00,28.768705834605665
2024-08-27 23:00:00,30.142930532468462
2024-08-28 00:00:00,30.90754970905651
2024-08-28 01:00:00,31.752307430583965
2024-08-28 02:00:00,30.42844512080572
2024-08-28 03:00:00,31.747110129892977
2024-08-28 04:00:00,32.04962459871112
2024-08-28 05:00:00,32.17592217841559
2024-08-28 06:00:00,32.41761819029983
2024-08-28 07:00:00,33.37815843269058
2024-08-28 08:00:00,31.1634339194396
2024-08-28 09:00:00,32.14765807657779
2024-08-28 10:00:00,31.73466842443532
2024-08-28 11:00:00,30.914098293988367
2024-08-28 12:00:00,30.77698283778217
2024-08-28 13:00:00,29.392963108766644
2024-08-28 14:00:00,29.689014253305768
2024-08-28 15:00:00,29.091171095066294
2024-08-28 16:00:00,28.664177490511413
